id,holiday,workingday,humidity,windspeed,demand,temp_code,weather_code
2365,No,Yes,51,15.0013,4.553876892,29.52-33.335-Hot,-1
2366,No,Yes,42,8.9981,4.709530201,30.34-33.335-Hot,-1
2367,No,Yes,37,11.0014,5.030437921,31.16-33.335-Hot,-1
2368,No,Yes,35,0,5.192956851,21.82-34.09-Mild,-1
2369,No,Yes,31,8.9981,4.976733742,31.98-34.09-Hot,-1
2370,No,Yes,29,12.998,5.105945474,32.8-34.85-Hot,-1
2371,No,Yes,33,8.9981,5.587248658,21.81-33.335-Mild,-1
2372,No,Yes,33,19.0012,6.361302478,21.81-34.09-Mild,-1
2373,No,Yes,31,8.9981,6.320768294,31.16-33.335-Hot,-1
2374,No,Yes,54,12.998,6.008813185,29.52-33.335-Hot,-1
2375,No,Yes,61,8.9981,5.81711116,27.88-31.82-Hot,-1
2376,No,Yes,57,6.0032,5.241747015,27.06-31.06-Hot,-1
2377,No,Yes,61,6.0032,5.153291594,21.81-31.06-Mild,-1
2378,No,Yes,69,6.0032,4.094344562,26.24-30.305-Hot,-1
2379,No,Yes,65,6.0032,2.995732274,26.24-30.305-Hot,-1
2380,No,Yes,69,8.9981,1.386294361,25.42-30.305-Hot,-1
2381,No,Yes,73,6.0032,1.609437912,24.6-29.545-Mild,-1
2382,No,Yes,73,6.0032,0.6931471806,24.6-29.545-Mild,-1
2383,No,Yes,83,8.9981,1.609437912,21.8-27.275-Mild,-1
2384,No,Yes,88,11.0014,3.465735903,23.78-27.275-Mild,-1
2385,No,Yes,78,8.9981,4.836281907,24.6-28.79-Mild,-1
2386,No,Yes,69,12.998,5.811140993,26.24-30.305-Hot,-2
2387,No,Yes,61,8.9981,6.167516491,27.88-31.82-Hot,-2
2388,No,Yes,58,15.0013,5.379897354,21.8-33.335-Mild,-2
2389,No,Yes,48,12.998,4.812184355,31.16-34.09-Hot,-2
2390,No,Yes,52,16.9979,5.017279837,31.16-34.85-Hot,-2
2391,No,Yes,46,19.0012,5.209486153,32.8-36.365-Hot,-2
2392,No,Yes,43,16.9979,5.278114659,32.8-36.365-Hot,-2
2393,No,Yes,43,,4.983606622,32.8-36.365-Hot,-2
2394,No,Yes,41,22.0028,5.209486153,33.62-37.12-Hot,-2
2395,No,Yes,38,15.0013,5.730099783,32.8-35.605-Hot,-1
2396,No,Yes,43,16.9979,6.289715571,32.8-36.365-Hot,-1
2397,No,Yes,46,19.0012,6.311734809,31.98-34.85-Hot,-1
2398,No,Yes,48,16.9979,6.049733455,31.16-34.09-Hot,-1
2399,No,Yes,56,8.9981,5.846438775,30.34-34.09-Hot,-1
2400,No,Yes,70,8.9981,5.384495063,29.52-34.09-Hot,-1
2401,No,Yes,65,8.9981,5.030437921,28.7-32.575-Hot,-1
2402,No,Yes,79,7.0015,4.49980967,21.78-31.82-Mild,-1
2403,No,Yes,89,8.9981,3.713572067,27.06-29.545-Hot,-1
2404,No,Yes,78,0,3.135494216,27.06-30.305-Hot,-1
2405,No,Yes,89,6.0032,1.945910149,26.24-28.79-Hot,-1
2406,No,Yes,89,6.0032,1.098612289,21.77-28.79-Mild,-1
2407,No,Yes,83,0,1.791759469,25.42-28.79-Hot,-1
2408,No,Yes,88,0,3.044522438,25.42-25.35-Hot,-1
2409,No,Yes,89,8.9981,4.753590191,26.24-28.79-Hot,-1
2410,No,Yes,74,7.0015,5.866468057,27.06-31.06-Hot,-1
2411,No,Yes,58,11.0014,6.17586727,31.16-35.605-Hot,-1
2412,No,Yes,58,11.0014,5.308267697,21.77-35.605-Mild,-1
2413,No,Yes,43,15.0013,4.49980967,33.62-37.12-Hot,-1
2414,No,Yes,41,12.998,4.8978398,34.44-37.88-Hot,-1
2415,No,Yes,42,8.9981,5.003946306,36.08-40.91-Hot,-1
2416,No,Yes,42,0,4.912654886,36.9-42.425-Hot,-1
2417,No,Yes,40,16.9979,5.043425117,21.76-43.94-Mild,-1
2418,No,Yes,40,11.0014,4.852030264,37.72-43.94-Hot,-1
2419,No,Yes,40,15.0013,5.451038454,37.72-43.94-Hot,-1
2420,No,Yes,35,15.0013,6.226536669,37.72-42.425-Hot,-1
2421,No,Yes,37,15.0013,6.12905021,21.75-40.91-Mild,-1
2422,No,Yes,59,8.9981,5.950642553,33.62-40.15-Hot,-1
2423,No,Yes,63,8.9981,5.634789603,21.75-39.395-Mild,-1
2424,No,Yes,66,8.9981,5.308267697,32.8-40.15-Hot,-1
2425,No,Yes,75,11.0014,5.170483995,31.16-37.12-Hot,-1
2426,No,Yes,75,12.998,4.753590191,31.16-37.12-Hot,-1
2427,No,Yes,79,8.9981,3.850147602,30.34-35.605-Hot,-2
2428,No,Yes,79,7.0015,2.772588722,21.74-35.605-Mild,-1
2429,No,Yes,84,11.0014,1.791759469,29.52-35.605-Hot,-2
2430,No,Yes,84,7.0015,0.6931471806,29.52-35.605-Hot,-2
2431,No,Yes,79,6.0032,1.791759469,29.52-34.85-Hot,-2
2432,No,Yes,84,0,2.995732274,28.7-33.335-Hot,-2
2433,No,Yes,84,6.0032,4.770684624,29.52-35.605-Hot,-2
2434,No,Yes,79,8.9981,5.749392986,29.52-34.85-Hot,-2
2435,No,Yes,70,7.0015,6.068425588,31.16-36.365-Hot,-2
2436,No,Yes,49,0,5.123963979,34.44-39.395-Hot,-1
2437,No,Yes,50,19.0012,4.543294782,35.26-40.91-Hot,-1
2438,No,Yes,42,15.0013,4.770684624,36.9-42.425-Hot,-1
2439,No,Yes,35,12.998,4.941642423,37.72-42.425-Hot,-1
2440,No,Yes,37,6.0032,4.912654886,36.9-40.91-Hot,-1
2441,No,Yes,40,12.998,4.770684624,21.72-43.94-Mild,-1
2442,No,Yes,31,11.0014,4.644390899,38.54-41.665-Hot,-1
2443,No,Yes,33,8.9981,5.298317367,21.72-41.665-Mild,-1
2444,No,Yes,37,16.9979,6.013715156,36.9-40.91-Hot,-1
2445,No,Yes,39,19.0012,6.144185634,36.08-40.15-Hot,-1
2446,No,Yes,39,22.0028,5.786897381,34.44-37.12-Hot,-2
2447,No,Yes,43,12.998,5.537334267,32.8-36.365-Hot,-2
2448,No,Yes,52,0,5.141663557,31.16-34.85-Hot,-3
2449,No,Yes,58,11.0014,5.030437921,30.34-34.09-Hot,-2
2450,No,Yes,57,11.0014,4.574710979,21.7-34.85-Mild,-2
2451,No,Yes,65,15.0013,4.234106505,28.7-32.575-Hot,-3
2452,No,Yes,65,15.0013,3.135494216,28.7-32.575-Hot,-3
2453,No,Yes,69,11.0014,2.564949357,27.88-31.82-Hot,-1
2454,No,Yes,69,11.0014,1.791759469,27.88-31.82-Hot,-1
2455,No,Yes,78,11.0014,1.386294361,27.06-30.305-Hot,-1
2456,No,Yes,78,11.0014,3.33220451,21.7-30.305-Mild,-1
2457,No,Yes,78,6.0032,4.644390899,27.06-30.305-Hot,-1
2458,No,Yes,66,7.0015,5.587248658,29.52-34.09-Hot,-1
2459,No,Yes,58,8.9981,6.11368218,30.34-34.09-Hot,-1
2460,No,Yes,55,0,5.361292166,31.16-34.85-Hot,-1
2461,No,Yes,52,0,4.709530201,31.98-35.605-Hot,-1
2462,No,Yes,46,0,5.030437921,33.62-37.88-Hot,-1
2463,No,Yes,44,8.9981,5.332718793,34.44-37.88-Hot,-1
2464,No,Yes,44,7.0015,5.241747015,34.44-37.88-Hot,-1
2465,No,Yes,39,0,5.105945474,21.68-38.635-Mild,-1
2466,No,Yes,44,7.0015,5.356586275,34.44-37.88-Hot,-1
2467,No,Yes,56,19.9995,5.65248918,33.62-39.395-Hot,-1
2468,No,Yes,52,15.0013,6.248042875,33.62-38.635-Hot,-1
2469,No,Yes,59,15.0013,6.137727054,32.8-38.635-Hot,-1
2470,No,Yes,59,12.998,5.723585102,31.98-37.12-Hot,-1
2471,No,Yes,62,,5.521460918,31.16-35.605-Hot,-1
2472,No,Yes,66,8.9981,5.384495063,31.16-36.365-Hot,-1
2473,No,Yes,74,16.9979,5.220355825,29.52-34.85-Hot,-1
2474,No,Yes,74,11.0014,4.983606622,29.52-34.85-Hot,-1
2475,No,No,79,8.9981,4.762173935,21.66-33.335-Mild,-1
2476,No,No,79,6.0032,4.343805422,21.66-33.335-Mild,-1
2477,No,No,79,7.0015,4.094344562,21.66-33.335-Mild,-1
2478,No,No,83,6.0032,3.33220451,27.88-31.82-Hot,-1
2479,No,No,79,6.0032,2.564949357,27.88-31.82-Hot,-1
2480,No,No,74,8.9981,2.772588722,27.88-31.82-Hot,-1
2481,No,No,61,8.9981,3.688879454,28.7-32.575-Hot,-1
2482,No,No,58,12.998,4.219507705,21.66-33.335-Mild,-1
2483,No,No,58,12.998,4.96284463,30.34-34.09-Hot,-1
2484,No,No,62,8.9981,5.438079309,21.66-34.09-Mild,-1
2485,No,No,58,11.0014,5.575949103,30.34-34.09-Hot,-1
2486,No,No,62,8.9981,5.783825182,31.16-35.605-Hot,-1
2487,No,No,55,15.0013,5.84932478,32.8-37.88-Hot,-1
2488,No,No,55,12.998,5.958424693,32.8-37.88-Hot,-1
2489,No,No,49,7.0015,5.940171253,33.62-38.635-Hot,-1
2490,No,No,49,7.0015,5.924255797,33.62-38.635-Hot,-1
2491,No,No,46,12.998,5.976350909,32.8-36.365-Hot,-2
2492,No,No,58,11.0014,5.82008293,30.34-34.09-Hot,-2
2493,No,No,62,8.9981,5.655991811,29.52-34.09-Hot,-2
2494,No,No,65,12.998,5.575949103,28.7-32.575-Hot,-1
2495,No,No,74,16.9979,5.616771098,27.88-31.82-Hot,-1
2496,No,No,74,15.0013,5.393627546,27.06-25.19-Hot,-1
2497,No,No,78,15.0013,5.247024072,27.06-30.305-Hot,-1
2498,No,No,74,7.0015,4.875197323,27.06-31.06-Hot,-1
2499,No,No,78,15.0013,4.779123493,27.06-30.305-Hot,-1
2500,No,No,83,7.0015,4.532599493,26.24-25.19-Hot,-1
2501,No,No,89,16.9979,4.189654742,26.24-28.79-Hot,-1
2502,No,No,89,19.0012,3.33220451,21.63-28.79-Mild,-1
2503,No,No,88,11.0014,2.63905733,25.42-28.03-Hot,-1
2504,No,No,88,15.0013,2.302585093,25.42-28.03-Hot,-1
2505,No,No,88,7.0015,2.63905733,21.63-28.03-Mild,-1
2506,No,No,78,7.0015,3.526360525,26.24-29.545-Hot,-1
2507,No,No,74,0,4.521788577,28.7-33.335-Hot,-1
2508,No,No,66,0,5.204006687,29.52-34.09-Hot,-1
2509,No,No,58,6.0032,5.739792912,31.16-35.605-Hot,-1
2510,No,No,55,7.0015,5.905361848,31.98-36.365-Hot,-1
2511,No,No,46,0,6.040254711,33.62-37.88-Hot,-1
2512,No,No,59,19.0012,5.92157842,31.98-37.12-Hot,-1
2513,No,No,56,16.9979,5.752572639,33.62-39.395-Hot,-1
2514,No,No,59,19.9995,5.886104031,32.8-38.635-Hot,-1
2515,No,No,83,19.0012,5.857933154,27.88-31.82-Hot,-3
2516,No,No,83,19.0012,5.529429088,27.88-31.82-Hot,-3
2517,No,No,74,11.0014,5.545177444,28.7-33.335-Hot,-1
2518,No,No,74,7.0015,5.407171771,28.7-33.335-Hot,-1
2519,No,No,83,11.0014,5.327876169,27.06-30.305-Hot,-1
2520,No,No,83,7.0015,4.941642423,27.06-30.305-Hot,-1
2521,No,No,83,8.9981,4.852030264,26.24-28.79-Hot,-1
2522,No,No,78,12.998,4.672828834,26.24-29.545-Hot,-1
2523,No,Yes,78,8.9981,3.33220451,21.61-29.545-Mild,-1
2524,No,Yes,73,15.0013,2.772588722,26.24-30.305-Hot,-1
2525,No,Yes,73,19.0012,2.302585093,25.42-29.545-Hot,-1
2526,No,Yes,60,32.9975,1.945910149,24.6-30.305-Mild,-1
2527,No,Yes,64,19.9995,1.386294361,22.96-26.515-Mild,-1
2528,No,Yes,64,26.0027,3.36729583,22.14-25.76-Mild,-1
2529,No,Yes,64,27.9993,4.65396035,21.6-25.76-Mild,-1
2530,No,Yes,56,23.9994,5.793013608,22.96-26.515-Mild,-1
2531,No,Yes,49,30.0026,6.165417854,21.6-27.275-Mild,-1
2532,No,Yes,46,23.9994,5.411646052,25.42-31.06-Hot,-1
2533,No,Yes,41,22.0028,4.770684624,26.24-31.06-Hot,-1
2534,No,Yes,41,19.9995,5.068904202,27.06-31.06-Hot,-1
2535,No,Yes,41,19.0012,5.278114659,27.06-31.06-Hot,-1
2536,No,Yes,37,0,5.424950017,28.7-31.82-Hot,-1
2537,No,Yes,34,,5.298317367,28.7-31.82-Hot,-1
2538,No,Yes,37,30.0026,5.220355825,28.7-31.82-Hot,-1
2539,No,Yes,37,27.9993,5.786897381,28.7-31.82-Hot,-1
2540,No,Yes,39,22.0028,6.398594935,28.7-31.82-Hot,-1
2541,No,Yes,37,23.9994,6.37331979,21.59-31.82-Mild,-1
2542,No,Yes,39,19.0012,6.047372179,27.06-31.06-Hot,-1
2543,No,Yes,44,16.9979,5.802118375,26.24-31.06-Hot,-1
2544,No,Yes,41,16.9979,5.384495063,26.24-31.06-Hot,-1
2545,No,Yes,46,,4.8978398,25.42-31.06-Hot,-1
2546,No,Yes,46,12.998,4.48863637,25.42-31.06-Hot,-1
2547,No,Yes,49,12.998,3.433987204,24.6-31.06-Mild,-1
2548,No,Yes,49,16.9979,2.564949357,24.6-31.06-Mild,-1
2549,No,Yes,49,19.0012,2.302585093,24.6-31.06-Mild,-1
2550,No,Yes,53,22.0028,0.6931471806,23.78-27.275-Mild,-1
2551,No,Yes,60,16.9979,1.098612289,22.14-25.76-Mild,-1
2552,No,Yes,56,22.0028,3.258096538,22.14-25.76-Mild,-1
2553,No,Yes,56,19.9995,4.727387819,21.59-25.76-Mild,-1
2554,No,Yes,52,27.9993,5.899897354,22.96-26.515-Mild,-1
2555,No,Yes,49,,6.186208624,23.78-27.275-Mild,-1
2556,No,Yes,46,12.998,5.262690189,25.42-31.06-Hot,-1
2557,No,Yes,46,15.0013,4.86753445,25.42-31.06-Hot,-1
2558,No,Yes,41,19.0012,4.96284463,26.24-31.06-Hot,-1
2559,No,Yes,41,23.9994,5.129898715,26.24-31.06-Hot,-1
2560,No,Yes,44,15.0013,5.342334252,26.24-31.06-Hot,-1
2561,No,Yes,47,12.998,5.068904202,26.24-31.06-Hot,-2
2562,No,Yes,47,11.0014,5.18178355,21.58-31.06-Mild,-1
2563,No,Yes,41,12.998,5.799092654,21.58-31.82-Mild,-1
2564,No,Yes,50,19.0012,6.343880434,26.24-31.06-Hot,-3
2565,No,Yes,51,22.0028,6.28785856,25.42-31.06-Hot,-1
2566,No,Yes,50,23.9994,5.955837369,26.24-31.06-Hot,-1
2567,No,Yes,56,11.0014,5.693732139,24.6-31.06-Mild,-1
2568,No,Yes,56,19.9995,5.493061443,24.6-31.06-Mild,-1
2569,No,Yes,60,15.0013,5.236441963,23.78-27.275-Mild,-1
2570,No,Yes,68,15.0013,4.700480366,22.96-26.515-Mild,-1
2571,No,Yes,64,23.9994,3.951243719,22.96-26.515-Mild,-1
2572,No,Yes,64,19.0012,2.63905733,22.14-25.76-Mild,-1
2573,No,Yes,63,15.0013,2.197224577,21.58-25-Mild,-1
2574,No,Yes,68,16.9979,0,20.5-24.24-Mild,-1
2575,No,Yes,63,19.0012,1.386294361,20.5-24.24-Mild,-1
2576,No,Yes,67,19.0012,3.044522438,19.68-23.485-Mild,-1
2577,No,Yes,63,16.9979,4.795790546,20.5-24.24-Mild,-1
2578,No,Yes,60,8.9981,5.913503006,22.14-25.76-Mild,-1
2579,No,Yes,53,8.9981,6.210600077,21.58-25.12-Mild,-1
2580,No,Yes,49,0,5.332718793,24.6-31.06-Mild,-1
2581,No,Yes,47,11.0014,4.905274778,26.24-31.06-Hot,-1
2582,No,Yes,36,0,5.099866428,27.88-31.82-Hot,-1
2583,No,Yes,34,15.0013,5.351858133,28.7-31.82-Hot,-1
2584,No,Yes,28,19.0012,5.241747015,30.34-32.575-Hot,-1
2585,No,Yes,28,0,5.18178355,30.34-32.575-Hot,-1
2586,No,Yes,27,0,5.099866428,21.57-33.335-Mild,-1
2587,No,Yes,27,8.9981,5.743003188,31.16-33.335-Hot,-1
2588,No,Yes,28,7.0015,6.458338283,30.34-32.575-Hot,-1
2589,No,Yes,32,8.9981,6.408528791,29.52-32.575-Hot,-1
2590,No,Yes,37,19.0012,6.03068526,28.7-31.82-Hot,-1
2591,No,Yes,44,11.0014,5.799092654,21.56-31.06-Mild,-1
2592,No,Yes,47,15.0013,5.549076085,26.24-31.06-Hot,-1
2593,No,Yes,50,7.0015,5.164785974,25.42-31.06-Hot,-1
2594,No,Yes,53,0,4.672828834,25.42-31.06-Hot,-1
2595,No,Yes,56,7.0015,3.850147602,24.6-31.06-Mild,-1
2596,No,Yes,60,0,2.833213344,23.78-27.275-Mild,-1
2597,No,Yes,56,6.0032,1.609437912,24.6-31.06-Mild,-1
2598,No,Yes,73,6.0032,1.386294361,21.56-26.515-Mild,-2
2599,No,Yes,68,7.0015,1.791759469,22.96-26.515-Mild,-2
2600,No,Yes,64,12.998,3.218875825,24.6-30.305-Mild,-1
2601,No,Yes,73,11.0014,4.718498871,23.78-27.275-Mild,-3
2602,No,Yes,78,11.0014,5.236441963,22.96-26.515-Mild,-3
2603,No,Yes,69,8.9981,5.96100534,21.56-29.545-Mild,-2
2604,No,Yes,65,12.998,5.564520407,25.42-30.305-Hot,-2
2605,No,Yes,61,16.9979,4.795790546,27.06-31.06-Hot,-2
2606,No,Yes,61,,5.010635294,27.88-31.82-Hot,-2
2607,No,Yes,54,26.0027,5.327876169,29.52-33.335-Hot,-1
2608,No,Yes,54,16.9979,5.017279837,21.55-33.335-Mild,-2
2609,No,Yes,54,22.0028,5.030437921,21.55-33.335-Mild,-2
2610,No,Yes,61,19.9995,5.068904202,28.7-32.575-Hot,-2
2611,No,Yes,69,12.998,5.683579767,27.06-31.06-Hot,-3
2612,No,Yes,78,7.0015,5.605802066,26.24-29.545-Hot,-2
2613,No,Yes,83,15.0013,5.783825182,21.55-28.79-Mild,-1
2614,No,Yes,83,19.0012,5.789960171,21.55-28.79-Mild,-1
2615,No,Yes,83,22.0028,5.303304908,25.42-28.79-Hot,-1
2616,No,Yes,83,16.9979,5.236441963,21.55-28.79-Mild,-3
2617,No,Yes,83,16.9979,5.017279837,25.42-28.79-Hot,-3
2618,No,Yes,83,16.9979,2.772588722,21.55-28.03-Mild,-3
2619,No,Yes,88,6.0032,3.17805383,22.96-26.515-Mild,-1
2620,No,Yes,94,8.9981,3.135494216,22.96-26.515-Mild,-1
2621,No,Yes,94,7.0015,2.564949357,21.55-26.515-Mild,-1
2622,No,Yes,94,7.0015,1.791759469,22.96-26.515-Mild,-1
2623,No,Yes,94,8.9981,1.791759469,22.14-25.76-Mild,-1
2624,No,Yes,100,0,2.564949357,22.14-25.76-Mild,-1
2625,No,Yes,94,0,4.574710979,22.96-26.515-Mild,-1
2626,No,Yes,83,0,5.521460918,24.6-28.03-Mild,-1
2627,No,Yes,83,0,6.118097198,24.6-28.03-Mild,-2
2628,No,Yes,58,12.998,5.411646052,28.7-32.575-Hot,-1
2629,No,Yes,58,12.998,5.135798437,28.7-32.575-Hot,-1
2630,No,Yes,69,16.9979,5.198497031,21.54-31.82-Mild,-1
2631,No,Yes,65,16.9979,5.493061443,28.7-32.575-Hot,-1
2632,No,Yes,62,19.0012,5.318119994,30.34-34.09-Hot,-1
2633,No,Yes,52,12.998,5.370638028,31.16-34.85-Hot,-1
2634,No,Yes,43,15.0013,5.493061443,31.98-34.85-Hot,-1
2635,No,Yes,45,11.0014,5.872117789,21.54-34.09-Mild,-1
2636,No,Yes,40,12.998,6.313548046,31.16-34.09-Hot,-3
2637,No,Yes,40,12.998,6.109247583,31.16-34.09-Hot,-3
2638,No,Yes,83,16.9979,5.793013608,26.24-28.79-Hot,-3
2639,No,Yes,78,7.0015,5.446737372,26.24-29.545-Hot,-1
2640,No,Yes,78,6.0032,5.33753808,21.53-29.545-Mild,-1
2641,No,Yes,88,8.9981,5.164785974,25.42-28.03-Hot,-1
2642,No,Yes,83,8.9981,5.18178355,25.42-28.79-Hot,-1
2643,No,No,88,8.9981,4.644390899,25.42-28.03-Hot,-1
2644,No,No,83,7.0015,4.553876892,25.42-28.79-Hot,-1
2645,No,No,88,0,3.970291914,24.6-27.275-Mild,-1
2646,No,No,88,6.0032,2.995732274,24.6-27.275-Mild,-1
2647,No,No,88,6.0032,1.609437912,24.6-27.275-Mild,-1
2648,No,No,83,0,1.945910149,25.42-28.79-Hot,-1
2649,No,No,83,7.0015,3.295836866,25.42-28.79-Hot,-1
2650,No,No,78,8.9981,4.043051268,26.24-29.545-Hot,-1
2651,No,No,78,6.0032,4.875197323,27.06-30.305-Hot,-1
2652,No,No,61,15.0013,5.384495063,28.7-32.575-Hot,-1
2653,No,No,62,12.998,5.497168225,29.52-34.09-Hot,-1
2654,No,No,62,8.9981,6.001414878,29.52-34.09-Hot,-1
2655,No,No,66,6.0032,6.040254711,21.52-34.85-Mild,-1
2656,No,No,55,0,5.789960171,31.16-34.85-Hot,-1
2657,No,No,46,19.0012,5.811140993,32.8-25.06-Hot,-2
2658,No,No,46,8.9981,5.905361848,33.62-37.88-Hot,-2
2659,No,No,52,15.0013,6.148468296,31.16-34.85-Hot,-2
2660,No,No,,11.0014,6.107022888,31.16-34.09-Hot,-2
2661,No,No,55,12.998,5.942799375,30.34-34.09-Hot,-2
2662,No,No,51,7.0015,5.786897381,30.34-33.335-Hot,-2
2663,No,No,58,8.9981,5.236441963,21.51-33.335-Mild,-2
2664,No,No,66,7.0015,5.209486153,29.52-34.09-Hot,-2
2665,No,No,62,8.9981,5.081404365,29.52-34.09-Hot,-2
2666,No,No,62,0,5.010635294,29.52-34.09-Hot,-2
2667,No,No,65,0,4.48863637,28.7-32.575-Hot,-1
2668,No,No,65,6.0032,4.33073334,21.5-32.575-Mild,-2
2669,No,No,74,6.0032,4.276666119,27.88-31.82-Hot,-1
2670,No,No,78,8.9981,3.401197382,27.06-30.305-Hot,-2
2671,No,No,74,8.9981,2.833213344,27.06-31.06-Hot,-2
2672,No,No,78,0,2.944438979,27.06-30.305-Hot,-2
2673,No,No,78,11.0014,3.496507561,27.06-30.305-Hot,-2
2674,No,No,78,11.0014,4.262679877,27.06-30.305-Hot,-2
2675,No,No,74,7.0015,4.430816799,27.88-31.82-Hot,-3
2676,No,No,74,7.0015,5.129898715,27.88-31.82-Hot,-2
2677,No,No,61,7.0015,5.497168225,28.7-32.575-Hot,-2
2678,No,No,,6.0032,5.932245187,29.52-33.335-Hot,-2
2679,No,No,55,6.0032,5.981414211,30.34-34.09-Hot,-2
2680,No,No,51,0,5.894402834,30.34-33.335-Hot,-2
2681,No,No,58,7.0015,5.758901774,30.34-34.09-Hot,-3
2682,No,No,55,7.0015,5.891644212,30.34-34.09-Hot,-2
2683,No,No,48,0,5.934894196,31.16-34.09-Hot,-2
2684,No,No,51,0,5.983936281,30.34-33.335-Hot,-1
2685,No,No,58,6.0032,5.690359454,30.34-34.09-Hot,-2
2686,No,No,62,8.9981,5.739792912,29.52-34.09-Hot,-1
2687,No,No,70,,5.446737372,28.7-32.575-Hot,-1
2688,No,No,79,8.9981,5.117993812,27.88-31.82-Hot,-1
2689,No,No,78,15.0013,5.023880521,27.06-25.01-Hot,-1
2690,No,No,78,12.998,4.521788577,27.06-30.305-Hot,-1
2691,No,Yes,50,0,4.219507705,27.06-31.06-Hot,-1
2692,No,Yes,50,0,3.433987204,27.06-31.06-Hot,-1
2693,No,Yes,69,0,2.564949357,25.42-30.305-Hot,-1
2694,No,Yes,53,0,2.397895273,26.24-31.06-Hot,-1
2695,No,Yes,57,0,1.791759469,25.42-31.06-Hot,-1
2696,No,Yes,64,8.9981,3.401197382,24.6-30.305-Mild,-1
2697,No,Yes,61,8.9981,4.682131227,21.46-30.305-Mild,-1
2698,No,Yes,54,7.0015,5.493061443,27.06-31.06-Hot,-1
2699,No,Yes,42,11.0014,6.198478716,28.7-31.82-Hot,-1
2700,No,Yes,35,11.0014,5.560681631,30.34-32.575-Hot,-1
2701,No,Yes,33,11.0014,5.135798437,31.16-33.335-Hot,-1
2702,No,Yes,26,0,5.365976015,32.8-34.85-Hot,-1
2703,No,Yes,26,0,5.572154032,32.8-34.85-Hot,-1
2704,No,Yes,24,0,5.676753802,32.8-34.09-Hot,-1
2705,No,Yes,23,12.998,5.713732806,33.62-34.85-Hot,-1
2706,No,Yes,21,16.9979,5.942799375,33.62-34.85-Hot,-1
2707,No,Yes,17,0,6.056784013,33.62-34.85-Hot,-1
2708,No,Yes,21,12.998,6.133398043,33.62-34.85-Hot,-1
2709,No,Yes,24,16.9979,6.045005314,32.8-34.09-Hot,-1
2710,No,Yes,25,12.998,5.762051383,31.98-33.335-Hot,-1
2711,No,Yes,42,15.0013,5.59471138,29.52-32.575-Hot,-1
2712,No,Yes,45,12.998,5.384495063,28.7-31.82-Hot,-1
2713,No,Yes,42,0,5.402677382,21.43-31.82-Mild,-1
2714,No,Yes,47,6.0032,4.941642423,27.88-31.82-Hot,-1
2715,No,No,47,6.0032,4.744932128,27.88-31.82-Hot,-1
2716,No,No,54,0,4.356708827,27.06-31.06-Hot,-1
2717,No,No,53,0,3.951243719,26.24-31.06-Hot,-1
2718,No,No,53,0,3.258096538,26.24-31.06-Hot,-1
2719,No,No,61,0,2.397895273,21.43-30.305-Mild,-1
2720,No,No,73,7.0015,2.63905733,23.78-27.275-Mild,-1
2721,No,No,69,7.0015,3.465735903,25.42-30.305-Hot,-1
2722,No,No,65,0,3.80666249,26.24-30.305-Hot,-1
2723,No,No,57,0,4.882801923,27.88-31.82-Hot,-1
2724,No,No,51,6.0032,5.187385806,30.34-33.335-Hot,-1
2725,No,No,36,0,5.602118821,32.8-35.605-Hot,-1
2726,No,No,36,6.0032,5.877735782,32.8-35.605-Hot,-1
2727,No,No,30,8.9981,5.924255797,33.62-35.605-Hot,-1
2728,No,No,30,7.0015,6.001414878,33.62-35.605-Hot,-1
2729,No,No,20,0,5.97126184,34.44-35.605-Hot,-1
2730,No,No,19,11.0014,5.802118375,35.26-36.365-Hot,-1
2731,No,No,22,15.0013,5.986452005,36.08-37.12-Hot,-1
2732,No,No,30,15.0013,5.855071922,34.44-24.96-Hot,-1
2733,No,No,30,19.0012,5.948034989,21.4-35.605-Mild,-1
2734,No,No,33,15.0013,5.720311777,21.4-34.85-Mild,-1
2735,No,No,45,19.0012,5.648974238,21.4-34.09-Mild,-1
2736,No,No,48,12.998,5.446737372,21.4-33.335-Mild,-1
2737,No,No,51,11.0014,5.303304908,21.4-33.335-Mild,-1
2738,No,No,54,19.0012,5.036952602,29.52-33.335-Hot,-1
2739,No,No,58,15.0013,4.9698133,28.7-32.575-Hot,-1
2740,No,No,61,11.0014,4.356708827,28.7-32.575-Hot,-2
2741,No,No,58,12.998,4.234106505,28.7-32.575-Hot,-1
2742,No,No,65,6.0032,3.496507561,27.88-31.82-Hot,-3
2743,No,No,65,6.0032,1.609437912,27.88-31.82-Hot,-3
2744,No,No,83,12.998,0,25.42-28.79-Hot,-3
2745,No,No,94,6.0032,1.098612289,25.42-27.275-Hot,-2
2746,No,No,89,12.998,3.218875825,26.24-28.79-Hot,-2
2747,No,No,79,15.0013,4.521788577,27.88-31.82-Hot,-1
2748,No,No,74,16.9979,5.198497031,28.7-33.335-Hot,-1
2749,No,No,66,11.0014,5.575949103,30.34-34.85-Hot,-1
2750,No,No,62,7.0015,5.966146739,21.39-35.605-Mild,-1
2751,No,No,55,7.0015,6.001414878,32.8-37.88-Hot,-1
2752,No,No,59,15.0013,6.042632834,32.8-38.635-Hot,-1
2753,No,No,56,16.9979,5.926926026,33.62-39.395-Hot,-1
2754,No,No,53,19.9995,5.929589143,34.44-40.15-Hot,-1
2755,No,No,53,19.9995,6.025865974,34.44-40.15-Hot,-1
